id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
167,648.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.467905283,0.438095887,33.12590428,5524.14541
168,645.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.499992838,0.389381151,33.28905228,4850.03746
169,111.0,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.571344257,0.486632377,40.4613306,7434.34904
170,502.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.429000524,0.430905502,31.11988062,4930.61903
171,684.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.519208599,0.463558518,37.44044874,6400.02221
172,189.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.499125312,0.433737787,35.14089874,6292.96076
173,413.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407072571,0.394461774,31.88184658,4178.77206
174,639.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.526501878,0.460796109,37.67828481,6315.23321
175,203.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.523845567,0.460369104,37.83085922,6301.03442
176,94.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.462996546,0.409269062,33.85831713,5399.86113
177,433.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.610329712,0.519455977,41.54582537,7565.21124
178,374.0,12.5,0.25,0.38,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.574989422,0.488638858,39.58916872,7243.22611
179,572.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.587319779,0.496788174,41.72079694,7172.43501
180,551.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.509782413,0.455453173,33.08835541,5914.16491
181,537.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.572725923,0.482227496,39.69681287,6830.96605
182,302.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.612209289,0.504526655,42.13008169,7298.0026
183,490.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.390657895,0.393418576,31.85521692,4789.59697
184,384.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.57467888,0.486816771,39.81661146,7400.77538
185,335.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612209289,0.502786993,42.13008169,7441.50942
186,23.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.527591617,0.419851618,42.13008169,7858.68558
187,252.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.49368953,0.447536765,35.11873926,5575.39447
188,651.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.279535801,0.35441498,27.91944764,2825.00374
189,695.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.450822025,0.412661872,32.78937613,4737.63925
190,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.507748656,0.453131061,35.80706195,6461.67087
191,706.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.454725217,0.433844688,36.03604274,5336.97473
192,513.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,3.77,0.06,0.450102564,0.425532717,33.95797729,5016.74159
193,740.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.482908968,0.430077888,34.12272267,5964.79111
194,518.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.429580755,0.409438226,31.00460557,4568.67217
195,513.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.451083154,0.419851618,33.48611213,4913.22292
196,756.0,25.0,0.5,0.38,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.595948108,0.492820232,41.61500537,7532.82953
197,251.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.572725923,0.486889324,39.46756134,7222.00462
198,524.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.392583006,0.408088064,31.93547883,4574.81387
199,181.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.532482559,0.461903766,38.54027918,6752.17704
200,517.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496618271,0.453119748,36.3623002,5061.72061
201,22.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404225284,0.402728888,31.78225878,4493.64409
202,534.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.477961423,0.417545412,34.66515546,5381.27266
203,725.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.575589557,0.447853006,42.13008169,7738.88171
204,399.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.596036127,0.497978979,41.36318078,7184.01384
205,191.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.364880783,0.387580455,29.88184658,3720.71159
206,394.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496019026,0.448608762,35.6972028,5834.98164
207,458.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.517723246,0.463058596,37.48595317,6368.84982
208,349.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.62809913,0.527735445,43.97470322,8652.04334
209,498.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.523845567,0.460369104,37.69400303,6520.8976
210,305.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.524635459,0.453001484,43.28624094,8166.59786
211,19.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.254769338,0.249334678,41.25028935,2605.69676
212,584.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.49368953,0.446570029,35.98855463,5514.66748
213,619.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.567958657,0.463821541,37.20955415,6117.4759
214,138.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429092481,0.397617195,31.10924166,4936.10558
215,446.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.584016198,0.483702858,40.81318096,7667.83619
216,251.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.545094508,0.474952374,38.42153319,7007.66825
217,133.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.496019026,0.448256199,34.97131513,5794.89185
218,729.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.387861179,0.4002977,30.68558673,3911.42225
219,423.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.589622441,0.486889324,40.63849594,7071.61532
220,387.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.587276072,0.494864674,41.44864975,7380.6338
221,369.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542163836,0.472270742,37.70659201,6992.82314
222,516.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.490965919,0.442248924,34.79781929,5534.80494
223,511.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.496618271,0.445587455,36.55432716,5916.86224
224,68.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.38895631,0.394971427,30.12737627,4167.45124
225,591.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546174929,0.442626748,37.96058614,7415.89441
226,589.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.429092481,0.397617195,31.11988062,4966.77945
227,662.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.462752296,0.436777234,34.18362679,5628.8828
228,514.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.442693354,0.42726083,33.85831713,4966.77945
229,454.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.58492102,0.485898084,40.16166766,7163.9441
230,696.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.437609121,0.416802269,32.88840203,4768.59437
231,305.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.599556267,0.491901278,41.21921269,7660.88604
232,511.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350136522,0.392302807,29.31600198,4357.82292
233,226.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.586303901,0.481279313,40.54647951,7502.24389
234,166.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.466109593,0.418219535,33.58954163,5124.8549
235,71.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.482854142,0.445339632,35.31195693,5711.85174
236,634.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.58492102,0.495799217,40.4613306,7639.54789
237,109.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.58337988,0.482908968,40.81318096,7793.44206
238,566.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.450102564,0.402855862,32.88039453,5700.24324
239,342.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.563746659,0.475425424,39.92972033,7357.3589
240,667.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.505120461,0.45230956,35.77113923,6251.61184
241,272.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.614291616,0.519455977,43.97470322,8655.67644
242,714.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.39936701,0.409862936,31.08154655,4340.82151
243,487.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506987743,0.455880077,36.43078186,5455.11891
244,501.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.508296527,0.455065287,36.84586824,6846.00686
245,10.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.340063353,0.382602075,28.80786754,2946.92602
246,194.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.504435443,0.444587916,35.18597077,5739.92493
247,269.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.509782413,0.455453173,36.97636061,6237.20605
248,465.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.504169517,0.45386752,36.97636061,6019.26248
249,619.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,27.10639138,2384.72892
250,771.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.394441163,0.402855862,31.66559817,4051.55129
251,487.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.435969213,0.403128905,31.11988062,4789.59697
252,608.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.593029845,0.499607522,41.21921269,7122.49056
253,712.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.617635584,0.502062222,43.95536146,8104.93497
254,494.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.461179325,0.438669933,34.70241183,5498.58395
255,524.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.456503309,0.417947008,33.3406292,5236.03334
256,160.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.462996546,0.433844688,34.12272267,5336.97473
257,434.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.449195313,0.427683045,33.47013876,4830.95981
258,766.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483249032,0.440675594,37.38218685,5360.87391
259,578.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449877074,0.413096652,34.62976419,5042.64034
260,541.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.481472551,0.443519907,35.11807556,5647.71226
261,299.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.600340952,0.493533938,41.17642111,7399.87589
262,164.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.593029845,0.491169185,41.17642111,7564.77493
263,710.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53513718,0.443754909,36.09829713,6960.10751
264,693.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.517993775,0.456752669,36.31159312,6493.25828
265,222.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.52332906,0.465680233,37.74750888,6328.89332
266,50.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.517993775,0.433081146,35.64822051,6500.09778
267,206.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.417072864,0.394617089,31.67018669,4673.38052
268,241.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.571708025,0.488112101,40.2744187,7181.42522
269,707.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.402052391,0.401091418,30.15219795,4303.94303
270,639.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.390063566,0.409862936,31.37824094,4393.52743
271,618.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.632108665,0.530933466,43.39094402,8109.2305
272,714.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506346175,0.456450549,36.2542016,6702.78038
273,123.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.383581787,0.40030353,30.58216104,3968.33018
274,541.0,25.0,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.49368953,0.442535249,34.83881461,5741.2103
275,261.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538604193,0.448400516,37.78237359,6673.304
276,204.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.610993712,0.502740901,42.79905453,7933.30235
277,196.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.49368953,0.443889013,35.57209886,6598.85404
278,185.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.467905283,0.391441876,31.85521692,5322.84043
279,178.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.586303901,0.447536765,40.11817697,7428.83442
280,582.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.483249032,0.43491928,34.78105469,5538.91301
281,343.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.596036127,0.495898084,41.61500537,7417.81497
282,203.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.58492102,0.490467439,41.78212739,7222.00462
283,547.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.47771355,0.433844688,34.2751629,5535.05665
284,659.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.376009787,0.389593412,29.80390835,3784.11935
285,57.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.511750776,0.430330293,35.09473308,6328.89332
286,513.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.476178181,0.438669933,34.83881461,5777.3754
287,177.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.553663086,0.471828735,38.61011529,7004.01554
288,631.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.449877074,0.414830175,32.69048728,4899.11899
289,762.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.52661476,0.460322355,37.53578671,6687.25926
290,98.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392583006,0.393781726,31.88184658,4045.47966
291,605.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.527189908,0.462760521,37.54210856,6589.27898
292,51.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.481472551,0.424902006,33.749712,5663.06579
293,285.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566645314,0.437354261,36.16604354,6903.87339
294,98.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.430443779,0.402855862,32.88039453,4476.81146
295,361.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.496056861,0.44252903,35.89837298,5061.72061
296,599.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.539747718,0.488568502,41.71941614,7317.95104
297,430.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.581744319,0.48881217,40.33593654,7117.95038
298,40.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.451103585,0.438612787,32.29905902,5674.02852
299,564.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.527591617,0.463020067,38.17159714,7004.01554
300,226.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.570329618,0.474952374,38.54027918,6901.65894
301,707.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.496176505,0.448463132,35.48700839,6836.60081
302,280.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.607679197,0.502062222,42.93997745,7778.34916
303,81.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.429000524,0.408038131,31.59741611,4936.01177
304,394.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520756415,0.460796109,37.44044874,5200.57849
305,571.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.541564813,0.464522205,37.02918026,6524.29532
306,511.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.404617089,0.401236607,30.74970088,4248.35505
307,741.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.481328623,0.445134287,34.80503364,5732.24032
308,474.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.524635459,0.405558182,31.87518207,8743.52098
309,466.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506987743,0.450692194,36.97636061,6299.22636
310,723.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509158377,0.450498441,36.81673726,6263.80788
311,598.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.519208599,0.463064582,37.32322478,6687.25926
312,317.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.479826829,0.437265704,34.18362679,5828.73212
313,151.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.525063322,0.457945593,36.46620322,6591.78118
314,412.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.578887446,0.488568502,40.81318096,7159.33666
315,352.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.620391949,0.527895672,43.28624094,8175.45619
316,447.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.570329618,0.482807121,40.84711944,7564.77493
317,477.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.349908358,0.377596581,28.21340501,3502.08292
318,188.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.423038771,0.416537797,32.40278346,4936.36477
319,604.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.464368945,0.436376172,33.221987,5333.87334
320,586.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.531891546,0.451012573,36.01862394,6115.94707
321,559.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.403217329,0.395502524,31.67018669,4247.50893
322,283.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.569713565,0.465807165,37.96686445,6493.63712
323,352.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.595052932,0.497978979,41.25028935,7152.13259
324,524.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.435969213,0.415971082,32.9240208,4228.81888
325,542.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.486814739,0.445134287,35.80706195,5711.85174
326,99.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.462996546,0.429230513,33.48611213,5200.57849
327,742.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.520756415,0.46326367,37.405241,6994.24801
328,251.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.543968929,0.464892019,37.78237359,6467.65476
329,672.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509645194,0.450498441,34.97131513,6235.45278
330,683.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.583378727,0.482859526,40.86547798,7532.82953
331,574.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.511830268,0.461801728,37.67361372,6325.26613
332,466.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.603545036,0.502740901,42.79905453,7761.15796
333,515.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.523845567,0.460296852,37.23938598,6327.47736
334,630.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.463039338,0.466670798,34.62976419,5395.33158
335,263.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.518776342,0.459224426,36.57388769,6707.59259
